id,status_group
66260,predicted label
67172,predicted label
19001,predicted label
54332,predicted label
4193,predicted label
57425,predicted label
63728,predicted label
39524,predicted label
23751,predicted label
58527,predicted label
43882,predicted label
52184,predicted label
40382,predicted label
54510,predicted label
4342,predicted label
273,predicted label
52945,predicted label
67138,predicted label
23133,predicted label
59363,predicted label
55495,predicted label
15034,predicted label
10924,predicted label
29706,predicted label
9312,predicted label
6069,predicted label
26188,predicted label
40878,predicted label
13063,predicted label
45773,predicted label
15947,predicted label
35612,predicted label
23649,predicted label
19240,predicted label
44496,predicted label
5712,predicted label
50983,predicted label
61769,predicted label
41303,predicted label
46055,predicted label
58101,predicted label
67166,predicted label
66185,predicted label
69637,predicted label
40731,predicted label
9018,predicted label
23947,predicted label
43533,predicted label
65063,predicted label
19559,predicted label
997,predicted label
43558,predicted label
53925,predicted label
54559,predicted label
67967,predicted label
24383,predicted label
54706,predicted label
56522,predicted label
65880,predicted label
29592,predicted label
11836,predicted label
71346,predicted label
61770,predicted label
26205,predicted label
64339,predicted label
25328,predicted label
29322,predicted label
38187,predicted label
57299,predicted label
55048,predicted label
22775,predicted label
16734,predicted label
73924,predicted label
13576,predicted label
10272,predicted label
67331,predicted label
31359,predicted label
58373,predicted label
10034,predicted label
71848,predicted label
23826,predicted label
32744,predicted label
840,predicted label
61653,predicted label
58492,predicted label
55836,predicted label
67474,predicted label
33989,predicted label
73951,predicted label
3404,predicted label
59875,predicted label
67346,predicted label
23936,predicted label
57758,predicted label
12935,predicted label
251,predicted label
21886,predicted label
28989,predicted label
70127,predicted label
53062,predicted label
30891,predicted label
41918,predicted label
29538,predicted label
18328,predicted label
14412,predicted label
11893,predicted label
72023,predicted label
66343,predicted label
45382,predicted label
23285,predicted label
57381,predicted label
8369,predicted label
66506,predicted label
23899,predicted label
27444,predicted label
30988,predicted label
61062,predicted label
50980,predicted label
31529,predicted label
44539,predicted label
47819,predicted label
34276,predicted label
31288,predicted label
51303,predicted label
73437,predicted label
26960,predicted label
68632,predicted label
66792,predicted label
39714,predicted label
52431,predicted label
72339,predicted label
46060,predicted label
20038,predicted label
4705,predicted label
67912,predicted label
11300,predicted label
72175,predicted label
42554,predicted label
58123,predicted label
26228,predicted label
143,predicted label
63371,predicted label
64300,predicted label
31506,predicted label
54092,predicted label
18340,predicted label
24853,predicted label
40667,predicted label
60777,predicted label
51544,predicted label
23956,predicted label
51949,predicted label
15018,predicted label
23297,predicted label
25254,predicted label
17197,predicted label
34104,predicted label
48087,predicted label
58320,predicted label
73267,predicted label
7178,predicted label
4655,predicted label
57125,predicted label
41727,predicted label
43747,predicted label
29590,predicted label
51445,predicted label
24095,predicted label
13053,predicted label
19393,predicted label
11014,predicted label
60530,predicted label
16742,predicted label
868,predicted label
37318,predicted label
58406,predicted label
9653,predicted label
45969,predicted label
55394,predicted label
55438,predicted label
27577,predicted label
66448,predicted label
5358,predicted label
4917,predicted label
38435,predicted label
44847,predicted label
20072,predicted label
63901,predicted label
68694,predicted label
68379,predicted label
65892,predicted label
51758,predicted label
10710,predicted label
6181,predicted label
32635,predicted label
62802,predicted label
59997,predicted label
54943,predicted label
3341,predicted label
56195,predicted label
39420,predicted label
49133,predicted label
8246,predicted label
29691,predicted label
26966,predicted label
50023,predicted label
54945,predicted label
39311,predicted label
33712,predicted label
47595,predicted label
33796,predicted label
29442,predicted label
64886,predicted label
28219,predicted label
428,predicted label
3389,predicted label
12704,predicted label
31516,predicted label
61603,predicted label
16106,predicted label
30129,predicted label
73629,predicted label
41192,predicted label
61884,predicted label
59911,predicted label
11365,predicted label
10842,predicted label
66410,predicted label
5794,predicted label
7030,predicted label
61156,predicted label
2899,predicted label
50427,predicted label
37335,predicted label
58849,predicted label
6709,predicted label
73342,predicted label
22016,predicted label
41104,predicted label
58528,predicted label
3382,predicted label
58786,predicted label
37823,predicted label
28489,predicted label
10083,predicted label
29265,predicted label
34180,predicted label
3981,predicted label
72834,predicted label
69471,predicted label
25509,predicted label
70377,predicted label
12042,predicted label
17640,predicted label
39478,predicted label
30666,predicted label
1334,predicted label
41309,predicted label
61662,predicted label
73538,predicted label
56179,predicted label
49459,predicted label
40400,predicted label
71321,predicted label
1933,predicted label
11588,predicted label
7723,predicted label
34645,predicted label
66421,predicted label
32241,predicted label
35629,predicted label
29833,predicted label
36133,predicted label
68419,predicted label
62493,predicted label
33182,predicted label
41748,predicted label
43826,predicted label
28717,predicted label
23041,predicted label
10827,predicted label
61253,predicted label
57576,predicted label
45878,predicted label
49563,predicted label
19942,predicted label
59439,predicted label
29832,predicted label
1506,predicted label
73427,predicted label
20066,predicted label
66861,predicted label
57423,predicted label
64571,predicted label
37169,predicted label
208,predicted label
60653,predicted label
37992,predicted label
29,predicted label
3064,predicted label
8913,predicted label
68760,predicted label
19771,predicted label
21587,predicted label
21249,predicted label
18609,predicted label
18061,predicted label
63915,predicted label
55956,predicted label
19951,predicted label
52334,predicted label
53044,predicted label
32658,predicted label
50768,predicted label
4698,predicted label
70504,predicted label
62900,predicted label
61252,predicted label
24329,predicted label
42166,predicted label
57842,predicted label
23626,predicted label
11324,predicted label
453,predicted label
22711,predicted label
38771,predicted label
5522,predicted label
63290,predicted label
53325,predicted label
18627,predicted label
45387,predicted label
51002,predicted label
12017,predicted label
60825,predicted label
48806,predicted label
30481,predicted label
46281,predicted label
15315,predicted label
33035,predicted label
6167,predicted label
61552,predicted label
40352,predicted label
37192,predicted label
73888,predicted label
15771,predicted label
1065,predicted label
41090,predicted label
59355,predicted label
40603,predicted label
72034,predicted label
68687,predicted label
27191,predicted label
38682,predicted label
27793,predicted label
36345,predicted label
731,predicted label
64209,predicted label
41965,predicted label
64891,predicted label
55958,predicted label
35363,predicted label
32592,predicted label
5012,predicted label
28270,predicted label
30227,predicted label
42632,predicted label
55479,predicted label
53427,predicted label
59914,predicted label
18309,predicted label
4055,predicted label
65899,predicted label
32411,predicted label
38077,predicted label
15620,predicted label
7342,predicted label
13556,predicted label
975,predicted label
28201,predicted label
35492,predicted label
46048,predicted label
17110,predicted label
56296,predicted label
65226,predicted label
55386,predicted label
54250,predicted label
53090,predicted label
30328,predicted label
19028,predicted label
21926,predicted label
45133,predicted label
4855,predicted label
2832,predicted label
56642,predicted label
12285,predicted label
7000,predicted label
49099,predicted label
72346,predicted label
47251,predicted label
39390,predicted label
16876,predicted label
21438,predicted label
42308,predicted label
23868,predicted label
16647,predicted label
15275,predicted label
25082,predicted label
43571,predicted label
30303,predicted label
45726,predicted label
12453,predicted label
3047,predicted label
54286,predicted label
60038,predicted label
38503,predicted label
23564,predicted label
23511,predicted label
67467,predicted label
23163,predicted label
60717,predicted label
33412,predicted label
22811,predicted label
30771,predicted label
1923,predicted label
17453,predicted label
4498,predicted label
50877,predicted label
36462,predicted label
60303,predicted label
62584,predicted label
17153,predicted label
24469,predicted label
33840,predicted label
44998,predicted label
54694,predicted label
64779,predicted label
40730,predicted label
19182,predicted label
12567,predicted label
48915,predicted label
2039,predicted label
55896,predicted label
20662,predicted label
70985,predicted label
23669,predicted label
8449,predicted label
49106,predicted label
51497,predicted label
15517,predicted label
43234,predicted label
69181,predicted label
33746,predicted label
18642,predicted label
45027,predicted label
23403,predicted label
53897,predicted label
16125,predicted label
1419,predicted label
30942,predicted label
66300,predicted label
5529,predicted label
72022,predicted label
65202,predicted label
74074,predicted label
6075,predicted label
3178,predicted label
65151,predicted label
24829,predicted label
20716,predicted label
43988,predicted label
32930,predicted label
72494,predicted label
72952,predicted label
28180,predicted label
66512,predicted label
48258,predicted label
16160,predicted label
16022,predicted label
15662,predicted label
62551,predicted label
58577,predicted label
53111,predicted label
69736,predicted label
7427,predicted label
63505,predicted label
27246,predicted label
39240,predicted label
36078,predicted label
27600,predicted label
47259,predicted label
49176,predicted label
15470,predicted label
36098,predicted label
73544,predicted label
14902,predicted label
49920,predicted label
26055,predicted label
44564,predicted label
47882,predicted label
71004,predicted label
38572,predicted label
35471,predicted label
33244,predicted label
62963,predicted label
17338,predicted label
4814,predicted label
6505,predicted label
31999,predicted label
40741,predicted label
70017,predicted label
4419,predicted label
64634,predicted label
57538,predicted label
63263,predicted label
66379,predicted label
63646,predicted label
57999,predicted label
17339,predicted label
20437,predicted label
32647,predicted label
44531,predicted label
36655,predicted label
52705,predicted label
27883,predicted label
56621,predicted label
60792,predicted label
16298,predicted label
10372,predicted label
22346,predicted label
59691,predicted label
38740,predicted label
303,predicted label
73402,predicted label
53950,predicted label
11216,predicted label
47505,predicted label
17838,predicted label
35474,predicted label
46381,predicted label
60312,predicted label
39090,predicted label
24742,predicted label
11783,predicted label
22599,predicted label
43931,predicted label
29020,predicted label
64647,predicted label
22764,predicted label
50133,predicted label
13498,predicted label
40788,predicted label
61499,predicted label
38694,predicted label
6140,predicted label
66728,predicted label
60413,predicted label
39963,predicted label
29797,predicted label
35041,predicted label
73386,predicted label
44448,predicted label
50783,predicted label
31555,predicted label
73952,predicted label
69355,predicted label
19111,predicted label
635,predicted label
23883,predicted label
6690,predicted label
44274,predicted label
25081,predicted label
20710,predicted label
73617,predicted label
27937,predicted label
10108,predicted label
5849,predicted label
7848,predicted label
704,predicted label
40327,predicted label
30219,predicted label
73638,predicted label
16688,predicted label
14012,predicted label
57519,predicted label
6771,predicted label
41671,predicted label
58994,predicted label
58980,predicted label
4935,predicted label
29178,predicted label
9533,predicted label
57766,predicted label
5411,predicted label
68513,predicted label
22622,predicted label
27092,predicted label
48553,predicted label
24346,predicted label
9665,predicted label
61540,predicted label
41357,predicted label
42138,predicted label
23218,predicted label
22604,predicted label
27284,predicted label
60200,predicted label
7573,predicted label
59143,predicted label
73321,predicted label
31590,predicted label
41036,predicted label
2170,predicted label
54880,predicted label
3605,predicted label
65642,predicted label
27440,predicted label
1099,predicted label
42148,predicted label
69024,predicted label
18824,predicted label
21058,predicted label
43375,predicted label
20698,predicted label
23752,predicted label
69014,predicted label
25154,predicted label
21604,predicted label
1407,predicted label
12686,predicted label
891,predicted label
30835,predicted label
27885,predicted label
34836,predicted label
37512,predicted label
10075,predicted label
48483,predicted label
44347,predicted label
70829,predicted label
16391,predicted label
21298,predicted label
4023,predicted label
72636,predicted label
259,predicted label
4961,predicted label
65780,predicted label
35844,predicted label
55882,predicted label
39765,predicted label
10301,predicted label
8569,predicted label
52972,predicted label
72592,predicted label
35207,predicted label
71608,predicted label
57197,predicted label
28513,predicted label
11477,predicted label
36041,predicted label
6382,predicted label
49158,predicted label
62048,predicted label
48467,predicted label
48565,predicted label
16775,predicted label
19897,predicted label
58138,predicted label
67366,predicted label
50450,predicted label
45815,predicted label
63874,predicted label
69159,predicted label
4767,predicted label
41508,predicted label
27934,predicted label
39386,predicted label
64159,predicted label
31464,predicted label
4820,predicted label
28743,predicted label
25980,predicted label
48551,predicted label
73156,predicted label
27126,predicted label
44495,predicted label
29884,predicted label
49640,predicted label
16434,predicted label
58694,predicted label
62064,predicted label
56502,predicted label
37379,predicted label
51880,predicted label
47791,predicted label
660,predicted label
70015,predicted label
57769,predicted label
10971,predicted label
52009,predicted label
56767,predicted label
56285,predicted label
3429,predicted label
46399,predicted label
22290,predicted label
71086,predicted label
31742,predicted label
29307,predicted label
26089,predicted label
63673,predicted label
22169,predicted label
66731,predicted label
69919,predicted label
66730,predicted label
25173,predicted label
25004,predicted label
9726,predicted label
19296,predicted label
60261,predicted label
9380,predicted label
959,predicted label
5547,predicted label
22945,predicted label
43757,predicted label
41580,predicted label
67957,predicted label
10039,predicted label
45305,predicted label
40192,predicted label
28030,predicted label
38006,predicted label
65232,predicted label
57996,predicted label
56370,predicted label
29050,predicted label
56820,predicted label
2709,predicted label
2702,predicted label
67013,predicted label
46274,predicted label
18369,predicted label
163,predicted label
3018,predicted label
32725,predicted label
37552,predicted label
67863,predicted label
36522,predicted label
51401,predicted label
60607,predicted label
38468,predicted label
9451,predicted label
11514,predicted label
57382,predicted label
8094,predicted label
45517,predicted label
44945,predicted label
42958,predicted label
6364,predicted label
31745,predicted label
12660,predicted label
55609,predicted label
6609,predicted label
9118,predicted label
19750,predicted label
60263,predicted label
29368,predicted label
48179,predicted label
913,predicted label
21610,predicted label
4279,predicted label
61702,predicted label
24295,predicted label
31029,predicted label
34917,predicted label
54143,predicted label
48165,predicted label
61165,predicted label
3511,predicted label
27673,predicted label
46990,predicted label
33691,predicted label
51567,predicted label
43215,predicted label
26957,predicted label
33416,predicted label
55952,predicted label
15766,predicted label
40855,predicted label
27807,predicted label
46443,predicted label
18208,predicted label
7068,predicted label
62712,predicted label
53375,predicted label
53895,predicted label
5245,predicted label
72156,predicted label
17641,predicted label
55850,predicted label
35754,predicted label
61865,predicted label
37403,predicted label
64752,predicted label
56021,predicted label
65703,predicted label
1001,predicted label
31824,predicted label
18836,predicted label
3885,predicted label
14118,predicted label
20043,predicted label
9612,predicted label
22011,predicted label
46128,predicted label
60875,predicted label
66936,predicted label
58928,predicted label
15412,predicted label
58470,predicted label
14158,predicted label
71685,predicted label
34218,predicted label
20975,predicted label
23201,predicted label
36029,predicted label
47768,predicted label
15811,predicted label
15696,predicted label
26130,predicted label
66582,predicted label
57266,predicted label
16803,predicted label
36212,predicted label
67234,predicted label
70204,predicted label
2576,predicted label
47817,predicted label
16554,predicted label
10014,predicted label
39649,predicted label
21768,predicted label
13382,predicted label
38340,predicted label
54059,predicted label
48319,predicted label
70126,predicted label
7445,predicted label
22399,predicted label
48663,predicted label
62521,predicted label
12931,predicted label
32399,predicted label
28936,predicted label
69515,predicted label
42812,predicted label
10462,predicted label
66822,predicted label
65092,predicted label
10106,predicted label
31244,predicted label
70198,predicted label
68129,predicted label
127,predicted label
44277,predicted label
12395,predicted label
46254,predicted label
65302,predicted label
29662,predicted label
37879,predicted label
65504,predicted label
8782,predicted label
29363,predicted label
38629,predicted label
55273,predicted label
11060,predicted label
29588,predicted label
12349,predicted label
29301,predicted label
1867,predicted label
1566,predicted label
24729,predicted label
63618,predicted label
18506,predicted label
52835,predicted label
54804,predicted label
5439,predicted label
42479,predicted label
42295,predicted label
35892,predicted label
37244,predicted label
47451,predicted label
48106,predicted label
58363,predicted label
43867,predicted label
19137,predicted label
72547,predicted label
26651,predicted label
29690,predicted label
56624,predicted label
28138,predicted label
14055,predicted label
45586,predicted label
8651,predicted label
6713,predicted label
42016,predicted label
8693,predicted label
47285,predicted label
1098,predicted label
56061,predicted label
20581,predicted label
40565,predicted label
36285,predicted label
54774,predicted label
68375,predicted label
72467,predicted label
10343,predicted label
60133,predicted label
40840,predicted label
23350,predicted label
26480,predicted label
5532,predicted label
14605,predicted label
36089,predicted label
13031,predicted label
33733,predicted label
63005,predicted label
18828,predicted label
59725,predicted label
23138,predicted label
72526,predicted label
43112,predicted label
3866,predicted label
23155,predicted label
8558,predicted label
60953,predicted label
18884,predicted label
35438,predicted label
56008,predicted label
39761,predicted label
41981,predicted label
38576,predicted label
56871,predicted label
917,predicted label
47737,predicted label
69446,predicted label
2626,predicted label
25271,predicted label
34646,predicted label
341,predicted label
37897,predicted label
64538,predicted label
34348,predicted label
67426,predicted label
53079,predicted label
12527,predicted label
55255,predicted label
44610,predicted label
65546,predicted label
2260,predicted label
5480,predicted label
27649,predicted label
53468,predicted label
497,predicted label
46354,predicted label
38045,predicted label
29576,predicted label
5200,predicted label
26463,predicted label
8715,predicted label
70544,predicted label
50219,predicted label
73092,predicted label
30057,predicted label
27186,predicted label
29660,predicted label
52836,predicted label
66209,predicted label
1642,predicted label
59679,predicted label
24882,predicted label
63530,predicted label
15722,predicted label
47376,predicted label
50807,predicted label
73203,predicted label
9120,predicted label
45680,predicted label
59738,predicted label
21831,predicted label
41297,predicted label
24692,predicted label
57243,predicted label
24782,predicted label
50595,predicted label
19094,predicted label
48584,predicted label
48555,predicted label
34860,predicted label
60788,predicted label
52047,predicted label
61582,predicted label
73095,predicted label
53019,predicted label
9899,predicted label
23228,predicted label
44329,predicted label
8859,predicted label
18043,predicted label
41457,predicted label
42227,predicted label
40803,predicted label
33795,predicted label
20012,predicted label
47298,predicted label
65384,predicted label
19516,predicted label
6008,predicted label
73261,predicted label
35666,predicted label
58088,predicted label
24040,predicted label
21703,predicted label
63085,predicted label
25016,predicted label
22902,predicted label
58243,predicted label
66798,predicted label
58210,predicted label
2527,predicted label
72877,predicted label
36503,predicted label
57992,predicted label
33901,predicted label
63367,predicted label
21889,predicted label
44714,predicted label
1648,predicted label
69020,predicted label
61641,predicted label
172,predicted label
11989,predicted label
61387,predicted label
61936,predicted label
51263,predicted label
39424,predicted label
44914,predicted label
40977,predicted label
73925,predicted label
50660,predicted label
952,predicted label
61606,predicted label
25329,predicted label
13916,predicted label
23504,predicted label
53280,predicted label
51264,predicted label
18339,predicted label
57856,predicted label
31074,predicted label
21979,predicted label
68911,predicted label
42445,predicted label
3493,predicted label
59660,predicted label
4690,predicted label
6621,predicted label
34656,predicted label
51581,predicted label
67154,predicted label
66142,predicted label
17049,predicted label
53488,predicted label
40701,predicted label
8543,predicted label
63015,predicted label
38752,predicted label
5830,predicted label
15645,predicted label
28181,predicted label
51803,predicted label
32682,predicted label
73083,predicted label
8389,predicted label
72561,predicted label
14682,predicted label
44125,predicted label
19755,predicted label
18437,predicted label
37809,predicted label
58896,predicted label
56782,predicted label
22859,predicted label
5196,predicted label
28854,predicted label
52739,predicted label
28266,predicted label
73472,predicted label
21845,predicted label
35978,predicted label
35588,predicted label
57591,predicted label
52983,predicted label
11561,predicted label
29609,predicted label
17759,predicted label
73738,predicted label
45070,predicted label
25921,predicted label
51424,predicted label
74056,predicted label
72373,predicted label
45594,predicted label
44385,predicted label
5349,predicted label
65856,predicted label
56192,predicted label
45904,predicted label
32231,predicted label
6177,predicted label
2162,predicted label
61649,predicted label
21251,predicted label
4566,predicted label
70553,predicted label
41190,predicted label
25938,predicted label
27542,predicted label
27090,predicted label
56219,predicted label
73563,predicted label
31088,predicted label
54004,predicted label
70048,predicted label
3022,predicted label
16785,predicted label
58915,predicted label
73166,predicted label
44005,predicted label
60708,predicted label
70812,predicted label
47488,predicted label
12013,predicted label
1771,predicted label
52241,predicted label
35609,predicted label
36662,predicted label
44989,predicted label
34207,predicted label
24623,predicted label
47837,predicted label
255,predicted label
4553,predicted label
50307,predicted label
63501,predicted label
50892,predicted label
33346,predicted label
67287,predicted label
39253,predicted label
38883,predicted label
56105,predicted label
11206,predicted label
64557,predicted label
54769,predicted label
63431,predicted label
14352,predicted label
6379,predicted label
67028,predicted label
5682,predicted label
38675,predicted label
6666,predicted label
5236,predicted label
21395,predicted label
36698,predicted label
48142,predicted label
51286,predicted label
42336,predicted label
31706,predicted label
3345,predicted label
47932,predicted label
31478,predicted label
9532,predicted label
73761,predicted label
56671,predicted label
68926,predicted label
5948,predicted label
50924,predicted label
54124,predicted label
49803,predicted label
45943,predicted label
9416,predicted label
64344,predicted label
18984,predicted label
20418,predicted label
18771,predicted label
16973,predicted label
44237,predicted label
66917,predicted label
53267,predicted label
60301,predicted label
18067,predicted label
24561,predicted label
45213,predicted label
24003,predicted label
67407,predicted label
21502,predicted label
69897,predicted label
57803,predicted label
73759,predicted label
73907,predicted label
45239,predicted label
25764,predicted label
29024,predicted label
62429,predicted label
5050,predicted label
50797,predicted label
33439,predicted label
50003,predicted label
71083,predicted label
21851,predicted label
156,predicted label
26070,predicted label
70845,predicted label
64391,predicted label
40193,predicted label
42472,predicted label
24140,predicted label
17980,predicted label
44033,predicted label
60837,predicted label
60934,predicted label
59198,predicted label
73351,predicted label
27179,predicted label
38268,predicted label
64822,predicted label
67220,predicted label
14858,predicted label
5405,predicted label
41873,predicted label
35681,predicted label
28014,predicted label
60882,predicted label
37197,predicted label
56169,predicted label
40819,predicted label
47268,predicted label
25093,predicted label
28902,predicted label
2647,predicted label
49267,predicted label
51138,predicted label
33337,predicted label
43335,predicted label
12859,predicted label
2376,predicted label
26685,predicted label
67230,predicted label
7453,predicted label
14709,predicted label
45608,predicted label
66170,predicted label
7066,predicted label
49528,predicted label
36390,predicted label
71159,predicted label
20907,predicted label
60947,predicted label
28109,predicted label
8222,predicted label
63419,predicted label
39541,predicted label
66799,predicted label
42453,predicted label
44948,predicted label
16134,predicted label
7150,predicted label
46674,predicted label
19347,predicted label
73368,predicted label
62965,predicted label
51437,predicted label
7712,predicted label
27678,predicted label
19658,predicted label
8612,predicted label
43393,predicted label
63767,predicted label
60743,predicted label
38868,predicted label
45892,predicted label
7693,predicted label
44321,predicted label
15346,predicted label
3798,predicted label
30873,predicted label
53741,predicted label
61491,predicted label
4689,predicted label
54616,predicted label
43137,predicted label
39951,predicted label
6774,predicted label
53301,predicted label
44379,predicted label
19784,predicted label
11880,predicted label
10311,predicted label
71114,predicted label
48596,predicted label
12571,predicted label
23249,predicted label
15606,predicted label
22941,predicted label
63544,predicted label
65483,predicted label
24859,predicted label
50004,predicted label
26180,predicted label
25677,predicted label
7806,predicted label
42941,predicted label
46795,predicted label
21682,predicted label
53244,predicted label
46016,predicted label
56537,predicted label
57183,predicted label
71758,predicted label
57645,predicted label
21981,predicted label
30118,predicted label
34419,predicted label
646,predicted label
40521,predicted label
31158,predicted label
41396,predicted label
72673,predicted label
47571,predicted label
819,predicted label
10881,predicted label
3810,predicted label
7012,predicted label
25928,predicted label
57357,predicted label
68059,predicted label
52523,predicted label
20022,predicted label
35242,predicted label
5772,predicted label
68411,predicted label
22773,predicted label
30840,predicted label
34085,predicted label
11864,predicted label
11913,predicted label
11340,predicted label
22905,predicted label
74212,predicted label
3420,predicted label
49412,predicted label
54054,predicted label
34444,predicted label
39470,predicted label
23901,predicted label
66573,predicted label
57779,predicted label
40835,predicted label
50316,predicted label
37342,predicted label
5566,predicted label
60737,predicted label
57943,predicted label
66476,predicted label
59939,predicted label
72408,predicted label
11873,predicted label
48702,predicted label
7015,predicted label
12932,predicted label
28055,predicted label
36746,predicted label
70432,predicted label
32209,predicted label
65582,predicted label
32082,predicted label
62792,predicted label
45653,predicted label
2961,predicted label
865,predicted label
73028,predicted label
62864,predicted label
66136,predicted label
48998,predicted label
48514,predicted label
15090,predicted label
62509,predicted label
17001,predicted label
16442,predicted label
32264,predicted label
25727,predicted label
19946,predicted label
2067,predicted label
7533,predicted label
65221,predicted label
54802,predicted label
71245,predicted label
56479,predicted label
25532,predicted label
52859,predicted label
26502,predicted label
15117,predicted label
62162,predicted label
24291,predicted label
51849,predicted label
36701,predicted label
20985,predicted label
19748,predicted label
37505,predicted label
11439,predicted label
14217,predicted label
36525,predicted label
63725,predicted label
37482,predicted label
21715,predicted label
72903,predicted label
38794,predicted label
30054,predicted label
65097,predicted label
41517,predicted label
14239,predicted label
48270,predicted label
67159,predicted label
29086,predicted label
26104,predicted label
11498,predicted label
44768,predicted label
19116,predicted label
15023,predicted label
40676,predicted label
8210,predicted label
33076,predicted label
56754,predicted label
30889,predicted label
46522,predicted label
11557,predicted label
27438,predicted label
4104,predicted label
65080,predicted label
69215,predicted label
36505,predicted label
9490,predicted label
20545,predicted label
26335,predicted label
20696,predicted label
38555,predicted label
62469,predicted label
52442,predicted label
39356,predicted label
57625,predicted label
51228,predicted label
22062,predicted label
3390,predicted label
52933,predicted label
64378,predicted label
27382,predicted label
24366,predicted label
584,predicted label
29605,predicted label
47843,predicted label
32981,predicted label
23712,predicted label
36757,predicted label
2505,predicted label
56157,predicted label
62541,predicted label
48317,predicted label
33697,predicted label
23739,predicted label
38956,predicted label
47565,predicted label
22228,predicted label
46096,predicted label
71805,predicted label
37621,predicted label
58278,predicted label
11057,predicted label
29557,predicted label
16939,predicted label
60804,predicted label
15704,predicted label
48807,predicted label
10913,predicted label
61545,predicted label
37822,predicted label
3474,predicted label
33257,predicted label
21503,predicted label
14268,predicted label
40583,predicted label
65287,predicted label
17622,predicted label
69264,predicted label
42084,predicted label
74154,predicted label
1520,predicted label
73005,predicted label
8490,predicted label
68489,predicted label
18792,predicted label
51364,predicted label
44553,predicted label
12148,predicted label
63920,predicted label
7497,predicted label
1951,predicted label
26958,predicted label
65897,predicted label
15227,predicted label
17963,predicted label
29326,predicted label
59684,predicted label
60256,predicted label
40915,predicted label
54884,predicted label
4505,predicted label
24316,predicted label
2843,predicted label
38403,predicted label
53329,predicted label
50169,predicted label
27766,predicted label
55507,predicted label
6481,predicted label
28793,predicted label
60763,predicted label
54535,predicted label
64182,predicted label
11863,predicted label
1945,predicted label
42937,predicted label
7836,predicted label
10177,predicted label
44023,predicted label
4736,predicted label
10658,predicted label
18927,predicted label
42536,predicted label
60925,predicted label
20026,predicted label
62025,predicted label
65029,predicted label
34443,predicted label
49050,predicted label
16075,predicted label
14208,predicted label
42791,predicted label
49532,predicted label
33022,predicted label
67529,predicted label
47546,predicted label
28169,predicted label
17256,predicted label
27252,predicted label
11454,predicted label
24354,predicted label
49659,predicted label
59703,predicted label
15534,predicted label
57208,predicted label
12820,predicted label
42519,predicted label
61228,predicted label
17780,predicted label
9587,predicted label
35313,predicted label
48852,predicted label
26297,predicted label
50871,predicted label
41014,predicted label
14737,predicted label
29103,predicted label
13272,predicted label
60981,predicted label
23040,predicted label
69479,predicted label
61110,predicted label
5912,predicted label
69460,predicted label
9268,predicted label
58766,predicted label
69125,predicted label
33215,predicted label
5531,predicted label
31846,predicted label
26146,predicted label
44608,predicted label
39404,predicted label
473,predicted label
918,predicted label
53322,predicted label
19984,predicted label
14099,predicted label
60507,predicted label
737,predicted label
13046,predicted label
59747,predicted label
7466,predicted label
71316,predicted label
54266,predicted label
30934,predicted label
65010,predicted label
55524,predicted label
44060,predicted label
70372,predicted label
4386,predicted label
35675,predicted label
41332,predicted label
55598,predicted label
61164,predicted label
45271,predicted label
19594,predicted label
64869,predicted label
34652,predicted label
45932,predicted label
44634,predicted label
30887,predicted label
23794,predicted label
32176,predicted label
6045,predicted label
34035,predicted label
46466,predicted label
37519,predicted label
12536,predicted label
20123,predicted label
33376,predicted label
61089,predicted label
30938,predicted label
61987,predicted label
40061,predicted label
18498,predicted label
41951,predicted label
15683,predicted label
44001,predicted label
41636,predicted label
18863,predicted label
3130,predicted label
52230,predicted label
1969,predicted label
37489,predicted label
28607,predicted label
28975,predicted label
62080,predicted label
59619,predicted label
20251,predicted label
18615,predicted label
34650,predicted label
37444,predicted label
508,predicted label
8227,predicted label
2208,predicted label
48140,predicted label
34226,predicted label
55270,predicted label
43568,predicted label
63385,predicted label
1048,predicted label
7351,predicted label
920,predicted label
32400,predicted label
71407,predicted label
54681,predicted label
72926,predicted label
17509,predicted label
40696,predicted label
39363,predicted label
46131,predicted label
4309,predicted label
36560,predicted label
67799,predicted label
72868,predicted label
35898,predicted label
10830,predicted label
66810,predicted label
68345,predicted label
57496,predicted label
52646,predicted label
30932,predicted label
62611,predicted label
13049,predicted label
64431,predicted label
47218,predicted label
5656,predicted label
42987,predicted label
6890,predicted label
8074,predicted label
18535,predicted label
60005,predicted label
67381,predicted label
51550,predicted label
59056,predicted label
21562,predicted label
40402,predicted label
13277,predicted label
44189,predicted label
3469,predicted label
20489,predicted label
50987,predicted label
36410,predicted label
858,predicted label
25153,predicted label
63774,predicted label
44698,predicted label
52280,predicted label
38993,predicted label
54749,predicted label
12336,predicted label
15925,predicted label
44285,predicted label
39876,predicted label
10861,predicted label
7616,predicted label
55317,predicted label
63259,predicted label
5020,predicted label
19207,predicted label
10426,predicted label
49202,predicted label
39808,predicted label
17581,predicted label
8519,predicted label
56090,predicted label
73106,predicted label
33148,predicted label
1787,predicted label
9331,predicted label
28653,predicted label
58842,predicted label
36459,predicted label
24423,predicted label
70219,predicted label
38125,predicted label
23125,predicted label
49155,predicted label
52364,predicted label
52625,predicted label
54641,predicted label
56914,predicted label
941,predicted label
1000,predicted label
14190,predicted label
14574,predicted label
17827,predicted label
9433,predicted label
22234,predicted label
35099,predicted label
17763,predicted label
